id,subject,hours,planId,type,parentId,stringNumber,blockId,departmentId,code,hoursSelfWork
2092968,Технологии оценки состояния окружающей среды и техногенных объектов,72,6740,subject,,69,74507,7,Б1.О.23,39
2092969,Очистка газовых выбросов в атмосферу,72,6740,subject,,70,74507,7,Б1.О.24,31
2092970,Физическая культура и спорт,72,6740,subject,,71,74507,33,Б1.О.25,37
2093023,Дисциплины по выбору Б1.Б.ДВ.1,288,6740,choice,,72,74507,,Б1.О.ДВ.01,148
2093024,Иностранный язык,288,6740,subject,"2,093,023",73,74507,9,Б1.О.ДВ.01.01,148
2093025,Русский язык как иностранный,288,6740,subject,"2,093,023",74,74507,41,Б1.О.ДВ.01.02,148
2093011,Производственная практика (технологическая (проектно-технологическая) практика),216,6740,practice,,75,74511,7,Б2.В.01(П),214
2093010,Учебная практика (ознакомительная практика),108,6740,practice,,76,74510,7,Б2.О.01(У),107
2093012,Производственная практика (преддипломная практика),432,6740,practice,,77,74510,7,Б2.О.02(Пд),430
2093013,Подготовка к процедуре защиты и защита выпускной квалификационной работы,216,6740,stateExam,,78,74512,7,Б3.01,214
2093008,Военная подготовка (Обучение граждан по программе военной подготовки офицеров запаса на факультете военного обучения (военной кафедре)),576,6740,subject,,79,74513,99,ФТД.01,158
2093009,"Военная подготовка (Обучение граждан по программе военной подготовки солдат, матросов запаса и сержантов, старшин запаса на факультете военного обучения (военной кафедре))",720,6740,subject,,80,74513,99,ФТД.02,214
2093015,Экономика природопользования и природоохранной деятельности,144,6740,subject,,81,74513,7,ФТД.03,92
2093014,Экология человека,144,6740,subject,,82,74513,7,ФТД.04,111
2093026,Основы русскоязычной коммуникации в профессиональной сфере,576,6740,subject,,83,74513,41,ФТД.05,247
2093051,Введение в специальность,144,6741,subject,,1,74524,13,Б1.В.01,40
2093061,Элементная база электроники,144,6741,subject,,2,74524,34,Б1.В.02,58
2093060,Проектный менеджмент,108,6741,subject,,3,74524,8,Б1.В.03,56
2093075,Математические модели в приборостроении,144,6741,subject,,4,74524,5,Б1.В.04,75
2093065,Теория колебательных и волновых процессов,144,6741,subject,,5,74524,34,Б1.В.05,23
2093063,Методы анализа и обработки сигналов,108,6741,subject,,6,74524,34,Б1.В.06,37
2093064,Конструирование и технология средств приборостроения,108,6741,subject,,7,74524,13,Б1.В.07,39
2093076,"Механика твердого тела, гидро- и газодинамика",108,6741,subject,,8,74524,34,Б1.В.08,56
2093077,Алгоритмы вычислительных операций,108,6741,subject,,9,74524,34,Б1.В.09,56
2093066,Конструирование и технология узлов и блоков радиоэлектронной аппаратуры,180,6741,subject,,10,74524,54,Б1.В.10,94
2093090,Источники и приемники излучения,216,6741,subject,,11,74524,34,Б1.В.11,128
2093067,Основы гидроакустики,144,6741,subject,,12,74524,34,Б1.В.12,40
2093078,"Теория излучения, рассеяния и приема звука",216,6741,subject,,13,74524,34,Б1.В.13,95
2093079,Акустические измерения,144,6741,subject,,14,74524,34,Б1.В.14,75
2093068,Нелинейная акустика,108,6741,subject,,15,74524,34,Б1.В.15,67
2093080,Волновые задачи акустики,108,6741,subject,,16,74524,34,Б1.В.16,67
2093081,Искусственный интеллект в гидроакустике,108,6741,subject,,17,74524,34,Б1.В.17,67
2093069,Элективные курсы по физической культуре и спорту,328,6741,subject,,18,74524,33,Б1.В.18,89
2093070,Дисциплины по выбору Б1.В.ДВ.1,72,6741,choice,,19,74524,,Б1.В.ДВ.01,37
2093071,Русский язык и культура речи,72,6741,subject,"2,093,070",20,74524,41,Б1.В.ДВ.01.01,37
2093072,Теория и практика аргументации,72,6741,subject,"2,093,070",21,74524,43,Б1.В.ДВ.01.02,37
2093073,Психология делового общения,72,6741,subject,"2,093,070",22,74524,43,Б1.В.ДВ.01.03,37
2093074,Межличностные коммуникации в малых группах и организациях,72,6741,subject,"2,093,070",23,74524,42,Б1.В.ДВ.01.04,37
2093031,Философия,108,6741,subject,,24,74523,43,Б1.О.01,39
2093032,Алгебра и геометрия,216,6741,subject,,25,74523,4,Б1.О.02,77
2093033,Математический анализ,432,6741,subject,,26,74523,4,Б1.О.03,120
2093034,Физика,540,6741,subject,,27,74523,30,Б1.О.04,126
2093035,Химия,144,6741,subject,,28,74523,31,Б1.О.05,40
2093036,Информатика,144,6741,subject,,29,74523,10,Б1.О.06,56
2093037,История России,144,6741,subject,,30,74523,40,Б1.О.07,28
2093038,Экология,72,6741,subject,,31,74523,7,Б1.О.08,37
2093039,Инженерная графика,144,6741,subject,,32,74523,18,Б1.О.09,73
2093052,Информационные технологии,144,6741,subject,,33,74523,10,Б1.О.10,40
2093040,Правоведение,72,6741,subject,,34,74523,40,Б1.О.11,20
2093041,Теоретические основы электротехники,324,6741,subject,,35,74523,29,Б1.О.12,95
2093057,Теория вероятностей и математическая статистика,108,6741,subject,,36,74523,4,Б1.О.13,21
2093053,Компьютерная графика,108,6741,subject,,37,74523,18,Б1.О.14,56
2093054,Теоретическая механика,108,6741,subject,,38,74523,13,Б1.О.15,39
2093055,Прикладная механика,144,6741,subject,,39,74523,18,Б1.О.16,73
2093042,Метрология и измерительная техника,180,6741,subject,,40,74523,10,Б1.О.17,59
2093058,Материаловедение,144,6741,subject,,41,74523,31,Б1.О.18,40
2093059,Теория машин и механизмов,108,6741,subject,,42,74523,18,Б1.О.19,73
2093056,Экономика,108,6741,subject,,43,74523,19,Б1.О.20,37
2093046,Физические основы получения информации,360,6741,subject,,44,74523,34,Б1.О.21,118
2093062,Электроника и микропроцессорная техника,180,6741,subject,,45,74523,34,Б1.О.22,92
2093043,Компьютерные технологии в приборостроении,144,6741,subject,,46,74523,10,Б1.О.23,40
2093044,Основы теории сигналов,144,6741,subject,,47,74523,34,Б1.О.24,75
2093045,Основы автоматического управления,144,6741,subject,,48,74523,1,Б1.О.25,21
2093047,Социология,72,6741,subject,,49,74523,42,Б1.О.26,37
2093048,Основы проектирования приборов и систем,180,6741,subject,,50,74523,13,Б1.О.27,74
2093049,Безопасность жизнедеятельности,108,6741,subject,,51,74523,39,Б1.О.28,43
2093050,Физическая культура и спорт,72,6741,subject,,52,74523,33,Б1.О.29,37
2094516,Основы российской государственности,72,6741,module,,53,74523,,Б1.О.30,15
2094520,"Зачет с оценкой по дисциплине ""Основы российской государственности""",0,6741,control,"2,094,516",54,74523,40,Б1.О.30.01(К),0
2101032,Российская государственность: историко-правовые аспекты,18,6741,subject,"2,094,516",55,74523,40,Б1.О.30.02,5
2106742,Философские измерения цивилизационного развития России,27,6741,subject,"2,094,516",56,74523,43,Б1.О.30.03,4
2101034,Социально-политические детерминанты развития России,27,6741,subject,"2,094,516",57,74523,42,Б1.О.30.04,6
2093091,Дисциплины по выбору Б1.О.ДВ.1,288,6741,choice,,58,74523,,Б1.О.ДВ.01,148
2093092,Иностранный язык,288,6741,subject,"2,093,091",59,74523,9,Б1.О.ДВ.01.01,148
2093093,Русский язык как иностранный,288,6741,subject,"2,093,091",60,74523,41,Б1.О.ДВ.01.02,148
2093085,"Производственная практика (проектно-конструкторская практика, производственно-технологическая)",216,6741,practice,,61,74527,34,Б2.В.01(П),214
2093084,Учебная практика (ознакомительная практика),108,6741,practice,,62,74526,18,Б2.О.01(У),107
2093086,Производственная практика (преддипломная практика),432,6741,practice,,63,74526,34,Б2.О.02(Пд),430
2093087,Подготовка к процедуре защиты и защита выпускной квалификационной работы,216,6741,stateExam,,64,74528,34,Б3.01,214
2093082,Военная подготовка (Обучение граждан по программе военной подготовки офицеров запаса на факультете военного обучения (военной кафедре)),576,6741,subject,,65,74529,99,ФТД.01,158
2093083,"Военная подготовка (Обучение граждан по программе военной подготовки солдат, матросов запаса и сержантов, старшин запаса на факультете военного обучения (военной кафедре))",720,6741,subject,,66,74529,99,ФТД.02,214
2093088,Теоретические основы квантовых приборов,108,6741,subject,,67,74529,13,ФТД.03,67
2093089,Теоретические основы информационно-измерительной техники,108,6741,subject,,68,74529,10,ФТД.04,67
2093094,Основы русскоязычной коммуникации в профессиональной сфере,576,6741,subject,,69,74529,41,ФТД.05,247
2093115,Введение в специальность,144,6742,subject,,1,74540,13,Б1.В.01,40
2093125,Элементная база электроники,144,6742,subject,,2,74540,34,Б1.В.02,58
2093124,Проектный менеджмент,108,6742,subject,,3,74540,8,Б1.В.03,56
2093138,Математические модели в приборостроении,144,6742,subject,,4,74540,5,Б1.В.04,75
2093142,Вероятностно-статистические методы в информационно-измерительной технике,144,6742,subject,,5,74540,10,Б1.В.05,40
2093128,Методы анализа и обработки сигналов,108,6742,subject,,6,74540,34,Б1.В.06,37
2093127,Конструирование и технология средств приборостроения,108,6742,subject,,7,74540,13,Б1.В.07,39
2093139,Аналитическая механика,108,6742,subject,,8,74540,13,Б1.В.08,56
2093141,Моделирование систем автоматического управления,108,6742,subject,,9,74540,1,Б1.В.09,56
2093129,Микромеханические системы в навигационной технике,180,6742,subject,,10,74540,13,Б1.В.10,94
2093131,Теоретические основы квантовых приборов,324,6742,subject,,11,74540,13,Б1.В.11,152
2093130,Математические модели навигационных приборов,216,6742,subject,,12,74540,13,Б1.В.12,61
2093140,Технология производства элементов гироскопических приборов,144,6742,subject,,13,74540,13,Б1.В.13,75
2093143,Схемотехника измерительных устройств,144,6742,subject,,14,74540,13,Б1.В.14,75
2093132,Элективные курсы по физической культуре и спорту,328,6742,subject,,15,74540,33,Б1.В.15,89
2093133,Дисциплины по выбору Б1.В.ДВ.1,72,6742,choice,,16,74540,,Б1.В.ДВ.01,37
2093134,Русский язык и культура речи,72,6742,subject,"2,093,133",17,74540,41,Б1.В.ДВ.01.01,37
2093135,Теория и практика аргументации,72,6742,subject,"2,093,133",18,74540,43,Б1.В.ДВ.01.02,37
2093136,Психология делового общения,72,6742,subject,"2,093,133",19,74540,43,Б1.В.ДВ.01.03,37
2093137,Межличностные коммуникации в малых группах и организациях,72,6742,subject,"2,093,133",20,74540,42,Б1.В.ДВ.01.04,37
2093144,Дисциплины по выбору Б1.В.ДВ.2,72,6742,choice,,21,74540,,Б1.В.ДВ.02,31
2093145,Электромеханические преобразователи,72,6742,subject,"2,093,144",22,74540,13,Б1.В.ДВ.02.01,31
2093146,Оптические системы,72,6742,subject,"2,093,144",23,74540,13,Б1.В.ДВ.02.02,31
2093147,Дисциплины по выбору Б1.В.ДВ.3,144,6742,choice,,24,74540,,Б1.В.ДВ.03,79
2093148,Технология производства приборов навигации,144,6742,subject,"2,093,147",25,74540,13,Б1.В.ДВ.03.01,79
2093149,Материалы и компоненты лазерной техники,144,6742,subject,"2,093,147",26,74540,13,Б1.В.ДВ.03.02,79
2093095,Философия,108,6742,subject,,27,74539,43,Б1.О.01,39
2093096,Алгебра и геометрия,216,6742,subject,,28,74539,4,Б1.О.02,77
2093097,Математический анализ,432,6742,subject,,29,74539,4,Б1.О.03,120
2093098,Физика,540,6742,subject,,30,74539,30,Б1.О.04,126
2093099,Химия,144,6742,subject,,31,74539,31,Б1.О.05,40
2093100,Информатика,144,6742,subject,,32,74539,10,Б1.О.06,56
2093101,История России,144,6742,subject,,33,74539,40,Б1.О.07,28
2093102,Экология,72,6742,subject,,34,74539,7,Б1.О.08,37
2093103,Инженерная графика,144,6742,subject,,35,74539,18,Б1.О.09,73
2093116,Информационные технологии,144,6742,subject,,36,74539,10,Б1.О.10,40
2093104,Правоведение,72,6742,subject,,37,74539,40,Б1.О.11,20
2093105,Теоретические основы электротехники,324,6742,subject,,38,74539,29,Б1.О.12,95
2093121,Теория вероятностей и математическая статистика,108,6742,subject,,39,74539,4,Б1.О.13,21
2093117,Компьютерная графика,108,6742,subject,,40,74539,18,Б1.О.14,56
2093118,Теоретическая механика,108,6742,subject,,41,74539,13,Б1.О.15,39
2093119,Прикладная механика,144,6742,subject,,42,74539,18,Б1.О.16,73
2093106,Метрология и измерительная техника,180,6742,subject,,43,74539,10,Б1.О.17,59
2093122,Материаловедение,144,6742,subject,,44,74539,31,Б1.О.18,40
2093123,Теория машин и механизмов,108,6742,subject,,45,74539,18,Б1.О.19,73
2093120,Экономика,108,6742,subject,,46,74539,19,Б1.О.20,37
2093110,Физические основы получения информации,360,6742,subject,,47,74539,34,Б1.О.21,118
2093126,Электроника и микропроцессорная техника,180,6742,subject,,48,74539,34,Б1.О.22,92
2093107,Компьютерные технологии в приборостроении,144,6742,subject,,49,74539,10,Б1.О.23,40
2093108,Основы теории сигналов,144,6742,subject,,50,74539,34,Б1.О.24,75
2093109,Основы автоматического управления,144,6742,subject,,51,74539,1,Б1.О.25,21
2093111,Социология,72,6742,subject,,52,74539,42,Б1.О.26,37
2093112,Основы проектирования приборов и систем,180,6742,subject,,53,74539,13,Б1.О.27,74
2093113,Безопасность жизнедеятельности,108,6742,subject,,54,74539,39,Б1.О.28,43
2093114,Физическая культура и спорт,72,6742,subject,,55,74539,33,Б1.О.29,37
2094496,Основы российской государственности,72,6742,module,,56,74539,,Б1.О.30,15
2094522,"Зачет с оценкой по дисциплине ""Основы российской государственности""",0,6742,control,"2,094,496",57,74539,40,Б1.О.30.01(К),0
2101038,Российская государственность: историко-правовые аспекты,18,6742,subject,"2,094,496",58,74539,40,Б1.О.30.02,5
2106744,Философские измерения цивилизационного развития России,27,6742,subject,"2,094,496",59,74539,43,Б1.О.30.03,4
2101040,Социально-политические детерминанты развития России,27,6742,subject,"2,094,496",60,74539,42,Б1.О.30.04,6
2093158,Дисциплины по выбору Б1.О.ДВ.1,288,6742,choice,,61,74539,,Б1.О.ДВ.01,148
2093159,Иностранный язык,288,6742,subject,"2,093,158",62,74539,9,Б1.О.ДВ.01.01,148
2093160,Русский язык как иностранный,288,6742,subject,"2,093,158",63,74539,41,Б1.О.ДВ.01.02,148
2093153,"Производственная практика (проектно-конструкторская практика, производственно-технологическая)",216,6742,practice,,64,74543,13,Б2.В.01(П),214
2093152,Учебная практика (ознакомительная практика),108,6742,practice,,65,74542,18,Б2.О.01(У),107
2093154,Производственная практика (преддипломная практика),432,6742,practice,,66,74542,13,Б2.О.02(Пд),430
2093155,Подготовка к процедуре защиты и защита выпускной квалификационной работы,216,6742,stateExam,,67,74544,13,Б3.01,214
2093150,Военная подготовка (Обучение граждан по программе военной подготовки офицеров запаса на факультете военного обучения (военной кафедре)),576,6742,subject,,68,74545,99,ФТД.01,158
2093151,"Военная подготовка (Обучение граждан по программе военной подготовки солдат, матросов запаса и сержантов, старшин запаса на факультете военного обучения (военной кафедре))",720,6742,subject,,69,74545,99,ФТД.02,214
2093156,Нелинейная акустика,108,6742,subject,,70,74545,34,ФТД.03,67
2093157,Теоретические основы информационно-измерительной техники,108,6742,subject,,71,74545,10,ФТД.04,67
2093161,Основы русскоязычной коммуникации в профессиональной сфере,576,6742,subject,,72,74545,41,ФТД.05,247
2093182,Введение в специальность,144,6743,subject,,1,78590,13,Б1.В.01,40
2093192,Элементная база электроники,144,6743,subject,,2,78590,34,Б1.В.02,58
2093191,Проектный менеджмент,108,6743,subject,,3,78590,8,Б1.В.03,56
2093206,Теория принятия решений,144,6743,subject,,4,78590,10,Б1.В.04,75
2093209,Вероятностно-статистические методы в информационно-измерительной технике,144,6743,subject,,5,78590,10,Б1.В.05,40
2093193,Методы анализа и обработки сигналов,108,6743,subject,,6,78590,34,Б1.В.06,37
2093195,Конструирование и технология средств приборостроения,108,6743,subject,,7,78590,13,Б1.В.07,39
2093208,Аналоговые измерительные устройства,108,6743,subject,,8,78590,10,Б1.В.08,56
2093207,Электроника в измерительных устройствах,108,6743,subject,,9,78590,10,Б1.В.09,56
2093196,Цифровые измерительные устройства,180,6743,subject,,10,78590,10,Б1.В.10,94
2093197,Микропроцессорные устройства в информационно-измерительной технике,216,6743,subject,,11,78590,10,Б1.В.11,130
2093198,Преобразование измерительных сигналов,180,6743,subject,,12,78590,10,Б1.В.12,74
2093211,Надежность и качество средств измерений,180,6743,subject,,13,78590,10,Б1.В.13,128
2093210,Измерительные преобразователи,144,6743,subject,,14,78590,10,Б1.В.14,40
2093199,Теоретические основы информационно-измерительной техники,180,6743,subject,,15,78590,10,Б1.В.15,123
2093212,Математические модели в измерительной технике,144,6743,subject,,16,78590,10,Б1.В.16,103
2093200,Элективные курсы по физической культуре и спорту,328,6743,subject,,17,78590,33,Б1.В.17,89
2093201,Дисциплины по выбору Б1.В.ДВ.1,72,6743,choice,,18,78590,,Б1.В.ДВ.01,37
2093202,Русский язык и культура речи,72,6743,subject,"2,093,201",19,78590,41,Б1.В.ДВ.01.01,37
2093203,Теория и практика аргументации,72,6743,subject,"2,093,201",20,78590,43,Б1.В.ДВ.01.02,37
2093204,Психология делового общения,72,6743,subject,"2,093,201",21,78590,43,Б1.В.ДВ.01.03,37
2093205,Межличностные коммуникации в малых группах и организациях,72,6743,subject,"2,093,201",22,78590,42,Б1.В.ДВ.01.04,37
2093162,Философия,108,6743,subject,,23,78589,43,Б1.О.01,39
2093163,Алгебра и геометрия,216,6743,subject,,24,78589,4,Б1.О.02,77
2093164,Математический анализ,432,6743,subject,,25,78589,4,Б1.О.03,120
2093165,Физика,540,6743,subject,,26,78589,30,Б1.О.04,126
2093166,Химия,144,6743,subject,,27,78589,31,Б1.О.05,40
2093167,Информатика,144,6743,subject,,28,78589,10,Б1.О.06,56
2093168,История России,144,6743,subject,,29,78589,40,Б1.О.07,28
2093169,Экология,72,6743,subject,,30,78589,7,Б1.О.08,37
2093170,Инженерная графика,144,6743,subject,,31,78589,18,Б1.О.09,73
2093183,Информационные технологии,144,6743,subject,,32,78589,10,Б1.О.10,40
2093171,Правоведение,72,6743,subject,,33,78589,40,Б1.О.11,20
2093172,Теоретические основы электротехники,324,6743,subject,,34,78589,29,Б1.О.12,95
2093188,Теория вероятностей и математическая статистика,108,6743,subject,,35,78589,4,Б1.О.13,21
2093184,Компьютерная графика,108,6743,subject,,36,78589,18,Б1.О.14,56
2093185,Теоретическая механика,108,6743,subject,,37,78589,13,Б1.О.15,39
2093186,Прикладная механика,144,6743,subject,,38,78589,18,Б1.О.16,73
2093173,Метрология и измерительная техника,180,6743,subject,,39,78589,10,Б1.О.17,59
2093189,Материаловедение,144,6743,subject,,40,78589,31,Б1.О.18,40
2093190,Теория машин и механизмов,108,6743,subject,,41,78589,18,Б1.О.19,73
2093187,Экономика,108,6743,subject,,42,78589,19,Б1.О.20,37
2093177,Физические основы получения информации,360,6743,subject,,43,78589,34,Б1.О.21,118
2093194,Электроника и микропроцессорная техника,180,6743,subject,,44,78589,34,Б1.О.22,92
2093174,Компьютерные технологии в приборостроении,144,6743,subject,,45,78589,10,Б1.О.23,40
2093175,Основы теории сигналов,144,6743,subject,,46,78589,34,Б1.О.24,75
2093176,Основы автоматического управления,144,6743,subject,,47,78589,1,Б1.О.25,21
2093178,Социология,72,6743,subject,,48,78589,42,Б1.О.26,37
2093179,Основы проектирования приборов и систем,180,6743,subject,,49,78589,13,Б1.О.27,74
2093180,Безопасность жизнедеятельности,108,6743,subject,,50,78589,39,Б1.О.28,43
2093181,Физическая культура и спорт,72,6743,subject,,51,78589,33,Б1.О.29,37
2094501,Основы российской государственности,72,6743,module,,52,78589,,Б1.О.30,15
2094523,"Зачет с оценкой по дисциплине ""Основы российской государственности""",0,6743,control,"2,094,501",53,78589,40,Б1.О.30.01(К),0
2101041,Российская государственность: историко-правовые аспекты,18,6743,subject,"2,094,501",54,78589,40,Б1.О.30.02,5
2106745,Философские измерения цивилизационного развития России,27,6743,subject,"2,094,501",55,78589,43,Б1.О.30.03,4
2101043,Социально-политические детерминанты развития России,27,6743,subject,"2,094,501",56,78589,42,Б1.О.30.04,6
2093221,Дисциплины по выбору Б1.О.ДВ.1,288,6743,choice,,57,78589,,Б1.О.ДВ.01,148
2093222,Иностранный язык,288,6743,subject,"2,093,221",58,78589,9,Б1.О.ДВ.01.01,148
2093223,Русский язык как иностранный,288,6743,subject,"2,093,221",59,78589,41,Б1.О.ДВ.01.02,148
2093216,"Производственная практика (проектно-конструкторская практика, производственно-технологическая)",216,6743,practice,,60,78593,10,Б2.В.01(П),214
2093215,Учебная практика (ознакомительная практика),108,6743,practice,,61,78592,18,Б2.О.01(У),107
2093217,Производственная практика (преддипломная практика),432,6743,practice,,62,78592,10,Б2.О.02(Пд),430
2093218,Подготовка к процедуре защиты и защита выпускной квалификационной работы,216,6743,stateExam,,63,78594,10,Б3.01,214
2093213,Военная подготовка (Обучение граждан по программе военной подготовки офицеров запаса на факультете военного обучения (военной кафедре)),576,6743,subject,,64,78595,99,ФТД.01,158
2093214,"Военная подготовка (Обучение граждан по программе военной подготовки солдат, матросов запаса и сержантов, старшин запаса на факультете военного обучения (военной кафедре))",720,6743,subject,,65,78595,99,ФТД.02,214
2093219,Нелинейная акустика,108,6743,subject,,66,78595,34,ФТД.03,67
2093220,Теоретические основы квантовых приборов,108,6743,subject,,67,78595,13,ФТД.04,67
2093224,Основы русскоязычной коммуникации в профессиональной сфере,576,6743,subject,,68,78595,41,ФТД.05,247
2093225,Программирование,216,6743,subject,,69,78595,10,ФТД.06,80
2093298,Введение в специальность,144,6745,subject,,1,74564,13,Б1.В.01,40
2093301,Теоретическая механика,108,6745,subject,,2,74564,13,Б1.В.02,39
2093302,Прикладная механика,144,6745,subject,,3,74564,18,Б1.В.03,73
2093308,Элементная база электроники,144,6745,subject,,4,74564,3,Б1.В.04,58
2093307,Основы биологии,108,6745,subject,,5,74564,3,Б1.В.05,39
2093332,Проектный менеджмент,108,6745,subject,,6,74564,8,Б1.В.06,56
2093289,Электроника и микропроцессорная техника,216,6745,subject,,7,74564,3,Б1.В.07,128
2093309,Биофизика,144,6745,subject,,8,74564,3,Б1.В.08,40
2093318,Основы биохимии,144,6745,subject,,9,74564,3,Б1.В.09,40
2093317,Теория случайных процессов,144,6745,subject,,10,74564,3,Б1.В.10,75
2093287,Системный анализ медико-биологических исследований,144,6745,subject,,11,74564,3,Б1.В.11,92
2093333,Медицинские микропроцессорные системы,144,6745,subject,,12,74564,3,Б1.В.12,75
2093290,Технические методы диагностических исследований и лечебных воздействий,144,6745,subject,,13,74564,3,Б1.В.13,58
2093319,Конструкционные и биоматериалы,108,6745,subject,,14,74564,18,Б1.В.14,22
2093320,Основы взаимодействия физических полей с биологическими объектами,108,6745,subject,,15,74564,3,Б1.В.15,56
2093310,Компьютерные технологии в медико-биологических исследованиях,108,6745,subject,,16,74564,3,Б1.В.16,54
2093293,Системы автоматизированного проектирования и конструирования медицинской техники,180,6745,subject,,17,74564,3,Б1.В.17,59
2093294,Узлы и элементы медицинской техники,144,6745,subject,,18,74564,3,Б1.В.18,75
2093334,Планирование медико-биологического эксперимента,144,6745,subject,,19,74564,3,Б1.В.19,75
2093322,Моделирование биологических процессов и систем,144,6745,subject,,20,74564,3,Б1.В.20,90
2093321,Средства съема диагностической информации и подведения лечебных воздействий,144,6745,subject,,21,74564,3,Б1.В.21,40
2093335,Программные средства обработки биомедицинских данных,144,6745,subject,,22,74564,3,Б1.В.22,75
2093336,Эксплуатация и ремонт биотехнических систем,72,6745,subject,,23,74564,3,Б1.В.23,39
2093323,Основы организации научных исследований,108,6745,subject,,24,74564,3,Б1.В.24,59
2093311,Элективные курсы по физической культуре и спорту,328,6745,subject,,25,74564,33,Б1.В.25,89
2093312,Дисциплины по выбору Б1.В.ДВ.1,72,6745,choice,,26,74564,,Б1.В.ДВ.01,37
2093313,Межличностные коммуникации в малых группах и организациях,72,6745,subject,"2,093,312",27,74564,42,Б1.В.ДВ.01.01,37
2093314,Русский язык и культура речи,72,6745,subject,"2,093,312",28,74564,41,Б1.В.ДВ.01.02,37
2093315,Теория и практика аргументации,72,6745,subject,"2,093,312",29,74564,43,Б1.В.ДВ.01.03,37
2093316,Психология делового общения,72,6745,subject,"2,093,312",30,74564,43,Б1.В.ДВ.01.04,37
2093276,Философия,108,6745,subject,,31,74563,43,Б1.О.01,39
2093277,Алгебра и геометрия,216,6745,subject,,32,74563,4,Б1.О.02,77
2093278,Математический анализ,432,6745,subject,,33,74563,4,Б1.О.03,120
2093279,Физика,540,6745,subject,,34,74563,30,Б1.О.04,126
2093280,Химия,144,6745,subject,,35,74563,31,Б1.О.05,40
2093297,Информатика,144,6745,subject,,36,74563,3,Б1.О.06,56
2093281,История России,144,6745,subject,,37,74563,40,Б1.О.07,28
2093283,Экология,72,6745,subject,,38,74563,7,Б1.О.08,37
2093299,Инженерная графика,144,6745,subject,,39,74563,18,Б1.О.09,73
2093282,Информационные технологии,144,6745,subject,,40,74563,3,Б1.О.10,40
2093284,Правоведение,72,6745,subject,,41,74563,40,Б1.О.11,20
2093304,Теория вероятностей и математическая статистика,108,6745,subject,,42,74563,4,Б1.О.12,21
2093285,Теоретические основы электротехники,324,6745,subject,,43,74563,29,Б1.О.13,95
2093300,Компьютерная графика,108,6745,subject,,44,74563,18,Б1.О.14,56
2093303,Экономика,108,6745,subject,,45,74563,19,Б1.О.15,37
2093306,Метрология и измерительная техника,180,6745,subject,,46,74563,10,Б1.О.16,59
2093305,Материаловедение,144,6745,subject,,47,74563,31,Б1.О.17,40
2093286,Методы обработки и анализа биомедицинских сигналов и данных,180,6745,subject,,48,74563,3,Б1.О.18,74
2093288,Социология,72,6745,subject,,49,74563,42,Б1.О.19,37
2093291,Управление в биотехнических системах,108,6745,subject,,50,74563,3,Б1.О.20,39
2093292,"Медицинские приборы, аппараты, системы и комплексы",324,6745,subject,,51,74563,3,Б1.О.21,154
2093295,Безопасность жизнедеятельности,108,6745,subject,,52,74563,39,Б1.О.22,43
2093296,Физическая культура и спорт,72,6745,subject,,53,74563,33,Б1.О.23,37
2094506,Основы российской государственности,72,6745,module,,54,74563,,Б1.О.24,15
2094524,"Зачет с оценкой по дисциплине ""Основы российской государственности""",0,6745,control,"2,094,506",55,74563,40,Б1.О.24.01(К),0
2101094,Российская государственность: историко-правовые аспекты,18,6745,subject,"2,094,506",56,74563,40,Б1.О.24.02,5
2106747,Философские измерения цивилизационного развития России,27,6745,subject,"2,094,506",57,74563,43,Б1.О.24.03,4
2101096,Социально-политические детерминанты развития России,27,6745,subject,"2,094,506",58,74563,42,Б1.О.24.04,6
2093337,Дисциплины по выбору Б1.О.ДВ.1,288,6745,choice,,59,74563,,Б1.О.ДВ.01,148
2093338,Иностранный язык,288,6745,subject,"2,093,337",60,74563,9,Б1.О.ДВ.01.01,148
2093339,Русский язык как иностранный,288,6745,subject,"2,093,337",61,74563,41,Б1.О.ДВ.01.02,148
2093327,Производственная практика (производственно-технологическая),216,6745,practice,,62,74567,3,Б2.В.01(П),214
2093326,Учебная практика (ознакомительная практика),108,6745,practice,,63,74566,3,Б2.О.01(У),107
2093328,Производственная практика (преддипломная практика),432,6745,practice,,64,74566,3,Б2.О.02(Пд),430
2093329,Подготовка к процедуре защиты и защита выпускной квалификационной работы,216,6745,stateExam,,65,74568,3,Б3.01,214
2093324,Военная подготовка (Обучение граждан по программе военной подготовки офицеров запаса на факультете военного обучения (военной кафедре)),576,6745,subject,,66,74569,99,ФТД.01,158
2093325,"Военная подготовка (Обучение граждан по программе военной подготовки солдат, матросов запаса и сержантов, старшин запаса на факультете военного обучения (военной кафедре))",720,6745,subject,,67,74569,99,ФТД.02,214
2093330,Медицинские базы данных,72,6745,subject,,68,74569,3,ФТД.03,55
2093331,Методы и технологии тестовых исследований,72,6745,subject,,69,74569,3,ФТД.04,55
2093340,Основы русскоязычной коммуникации в профессиональной сфере,576,6745,subject,,70,74569,41,ФТД.05,247
2093364,Введение в специальность,144,6746,subject,,1,74572,13,Б1.В.01,40
2093365,Информационные технологии,144,6746,subject,,2,74572,7,Б1.В.02,40
2093366,Компьютерная графика,108,6746,subject,,3,74572,18,Б1.В.03,56
2093367,Теоретическая механика,108,6746,subject,,4,74572,13,Б1.В.04,39
2093368,Прикладная механика,144,6746,subject,,5,74572,18,Б1.В.05,73
2093369,Экономика,108,6746,subject,,6,74572,19,Б1.В.06,37
